LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;default.payment.next.month
135000;2;2;2;35;0
160000;1;2;1;28;0
;1;1;2;32;0
70000;2;2;2;49;0
30000;1;2;2;32;0
10000;1;2;2;23;0
340000;1;3;2;34;0
30000;1;2;2;30;0
225000;1;2;2;33;0
70000;1;2;1;35;0
100000;2;2;2;29;0
50000;1;2;2;26;0
230000;2;2;2;26;0
125000;1;3;3;46;0
250000;1;1;1;53;0
220000;1;2;2;36;0
80000;2;2;1;30;0
185000;;2;1;43;0
300000;2;3;;39;0
190000;1;3;1;38;0
380000;2;1;1;42;0
210000;2;2;1;31;0
225000;2;1;2;37;0
275000;1;2;1;43;0
50000;1;;1;31;0
290000;2;1;1;40;0
205000;1;2;2;35;0
125000;2;2;2;28;0
155000;1;3;2;41;0
420000;1;2;1;43;0
;1;2;1;34;0
275000;2;2;1;32;0
70000;2;2;2;52;0
70000;1;2;;35;0
100000;2;1;1;24;0
100000;1;1;3;48;0
115000;1;2;2;33;0
350000;1;1;1;48;0
45000;1;2;2;25;0
285000;1;2;2;39;0
160000;2;1;2;37;0
45000;2;2;2;30;0
50000;1;3;2;46;0
50000;1;2;2;49;0
220000;2;1;2;34;0
275000;1;1;2;31;0
275000;1;2;2;29;0
195000;2;2;2;50;0
65000;1;3;2;26;0
80000;2;2;2;39;0
180000;1;1;2;33;0
260000;2;2;1;;0
180000;2;1;2;34;0
170000;1;2;1;48;0
180000;2;2;2;26;0
310000;2;3;2;32;0
185000;2;2;2;38;0
50000;1;2;2;37;0
150000;2;2;1;34;0
70000;1;2;1;43;0
355000;1;;1;33;0
210000;1;2;2;29;0
90000;1;2;2;31;0
185000;1;2;1;35;0
60000;2;3;2;49;0
170000;2;4;2;31;0
185000;2;3;1;29;0
40000;2;2;2;39;0
35000;2;3;1;30;0
190000;2;3;1;29;0
130000;1;1;2;34;0
200000;2;5;1;50;0
450000;1;1;1;41;0
195000;2;2;2;26;0
80000;1;2;1;48;0
120000;1;1;1;34;0
550000;2;1;2;33;0
320000;1;;1;35;0
100000;2;2;1;45;0
120000;2;1;2;26;0
485000;2;2;2;30;0
220000;2;2;2;29;0
100000;2;2;2;34;0
500000;1;3;2;53;0
95000;2;2;2;32;0
270000;1;2;2;26;0
430000;1;1;1;44;0
225000;1;2;1;46;0
205000;1;2;1;48;0
320000;1;2;1;41;0
360000;2;1;1;42;0
265000;2;1;2;33;0
110000;1;2;1;54;0
160000;2;2;1;33;0
360000;2;1;1;41;0
295000;1;3;1;35;0
240000;2;2;1;48;0
80000;1;3;2;;0
140000;2;2;1;33;0
100000;2;3;1;44;0
390000;2;2;1;41;0
230000;2;1;2;28;0
80000;2;2;2;24;0
120000;2;2;1;33;0
40000;1;2;2;23;0
190000;2;1;1;45;0
140000;1;2;1;28;0
210000;2;3;1;36;0
160000;2;2;2;30;0
200000;2;1;1;41;0
450000;1;1;2;34;0
220000;1;1;2;31;0
65000;1;2;2;48;0
255000;2;2;2;40;0
150000;2;3;2;33;0
45000;2;3;1;37;0
155000;2;2;2;28;0
265000;2;2;1;40;0
290000;2;2;1;32;0
210000;1;2;1;37;0
390000;2;2;1;33;0
140000;2;3;2;34;0
20000;1;3;2;48;1
320000;2;2;2;35;0
240000;;3;;48;0
190000;2;2;1;34;0
220000;2;;2;36;0
125000;2;2;1;43;0
295000;2;2;1;25;0
175000;2;1;2;30;0
380000;1;1;1;35;0
115000;2;5;3;40;0
360000;2;3;1;73;0
205000;2;1;1;35;0
50000;1;2;2;29;0
50000;1;2;2;37;1
160000;2;2;1;41;0
160000;2;3;1;51;0
60000;2;2;2;31;0
60000;2;2;2;48;1
180000;2;1;2;32;0
200000;2;2;2;36;0
135000;2;2;2;30;0
80000;1;2;1;35;0
370000;2;1;2;35;0
320000;2;;1;35;0
300000;1;1;1;39;0
55000;1;2;2;25;0
290000;1;2;2;35;0
150000;2;2;3;41;0
325000;2;2;2;32;0
70000;2;3;1;47;0
125000;2;2;3;35;0
80000;2;3;1;39;0
240000;2;1;2;29;0
180000;1;2;1;40;0
10000;2;1;2;22;0
245000;2;2;2;31;0
140000;1;2;2;26;0
230000;2;3;1;37;0
245000;2;3;2;36;0
215000;2;2;2;35;0
285000;2;1;2;36;0
80000;1;1;1;38;0
30000;1;2;2;27;1
170000;2;2;2;48;0
150000;1;2;2;28;0
40000;2;2;1;45;0
125000;2;2;1;29;0
;2;2;1;51;0
215000;1;2;1;41;0
50000;2;2;2;33;0
275000;2;2;2;34;0
20000;2;;1;38;0
250000;1;1;1;40;0
20000;1;2;1;36;1
60000;2;2;1;32;0
100000;2;2;2;41;0
40000;2;1;2;27;0
490000;2;2;1;42;0
175000;1;3;1;37;0
300000;2;3;2;36;0
80000;1;2;2;27;0
140000;2;2;2;26;0
230000;2;2;2;26;0
80000;2;3;1;46;0
105000;1;3;2;27;0
500000;2;2;1;33;0
255000;2;3;1;41;0
330000;2;1;2;36;0
130000;1;;2;29;0
85000;1;2;1;39;0
80000;1;2;2;;0
50000;1;2;2;23;0
105000;1;2;2;26;0
110000;2;2;2;32;0
70000;2;2;1;58;0
135000;2;2;1;40;0
30000;2;3;1;35;0
20000;1;1;1;29;0
160000;2;3;1;42;0
210000;1;2;1;44;0
240000;2;3;2;31;0
500000;2;3;2;36;0
180000;2;2;2;25;0
175000;2;2;1;28;0
380000;2;2;1;40;0
95000;1;3;1;32;0
80000;2;2;2;44;0
130000;1;1;2;36;0
500000;2;1;2;36;0
50000;1;2;2;30;0
40000;2;2;2;31;0
185000;2;1;1;38;0
260000;2;;1;36;0
150000;1;1;2;;0
140000;2;2;2;40;0
185000;1;2;1;28;0
315000;1;2;1;36;0
90000;2;2;2;24;0
230000;2;2;1;33;0
100000;2;1;3;47;0
50000;2;3;;44;0
90000;2;2;1;23;0
230000;2;1;2;28;0
200000;1;2;1;44;0
80000;2;2;1;26;1
360000;2;2;1;37;0
;2;2;2;27;0
185000;2;2;2;30;0
270000;2;2;1;33;0
135000;2;2;1;32;0
395000;2;2;1;37;0
265000;2;2;2;34;0
35000;2;2;1;42;0
30000;2;2;1;22;0
215000;2;;2;33;0
220000;1;2;2;34;0
310000;2;2;1;50;0
200000;1;4;1;46;0
255000;2;2;2;43;0
85000;2;3;2;26;0
375000;2;1;2;33;0
50000;2;2;;61;0
270000;2;1;1;37;0
120000;1;1;2;43;0
80000;2;1;;23;0
40000;1;2;2;42;0
290000;2;1;2;38;0
230000;1;2;1;36;0
65000;1;1;2;38;0
285000;2;1;1;38;0
275000;2;2;2;32;0
150000;2;3;2;41;0
115000;1;2;2;28;0
335000;2;2;3;32;0
265000;2;1;2;27;0
30000;2;2;1;28;0
220000;;4;2;30;0
185000;1;;1;43;0
80000;2;2;2;28;0
70000;2;2;1;24;0
20000;2;3;1;24;0
135000;2;1;2;33;0
295000;1;1;2;37;0
250000;2;2;2;25;1
145000;2;2;1;45;0
65000;2;3;2;41;0
100000;2;2;2;28;0
80000;2;1;2;33;0
390000;1;1;1;41;0
140000;2;3;1;45;0
50000;2;2;2;31;0
185000;1;2;1;32;0
170000;1;2;1;36;0
280000;2;1;2;34;0
310000;1;3;2;29;0
20000;1;1;;24;0
15000;2;3;1;47;0
320000;1;2;1;46;0
80000;2;3;2;23;0
175000;2;2;1;39;0
500000;2;1;1;30;0
150000;1;2;1;27;0
200000;2;2;2;49;0
355000;;2;1;41;0
375000;2;2;1;41;0
20000;1;3;1;53;1
160000;2;3;1;46;0
165000;1;2;2;36;0
200000;1;1;2;29;0
80000;1;1;2;44;0
300000;2;2;1;43;0
360000;1;2;1;30;1
160000;1;2;2;41;0
170000;2;2;2;24;0
80000;2;3;1;40;0
80000;2;3;1;26;0
45000;2;1;2;39;0
165000;1;3;1;41;0
280000;2;2;1;40;0
210000;1;2;2;36;0
285000;2;4;1;36;0
100000;2;2;3;40;0
280000;2;1;2;46;0
115000;2;1;2;24;0
190000;1;3;1;50;0
145000;1;2;2;31;0
330000;1;2;2;40;0
200000;2;1;2;46;0
90000;2;3;2;50;0
200000;2;;1;45;0
310000;2;1;2;32;0
80000;2;2;2;28;0
130000;2;2;2;26;0
245000;2;2;2;30;0
230000;2;2;2;27;0
200000;2;3;1;28;0
500000;1;1;2;40;0
220000;1;1;2;36;0
340000;1;2;2;46;0
280000;1;3;1;48;0
;1;2;2;26;0
50000;;3;1;50;0
280000;1;2;1;37;0
420000;1;3;2;40;0
20000;2;;2;23;0
195000;1;2;2;37;0
130000;2;1;2;28;0
500000;2;1;2;32;0
145000;2;2;1;39;0
115000;2;1;2;29;0
130000;1;1;2;25;0
360000;1;2;2;28;0
150000;1;2;1;27;0
155000;2;2;1;32;0
;2;2;1;43;0
30000;2;2;1;49;0
130000;1;2;2;26;0
360000;1;2;1;37;0
310000;2;2;1;34;0
310000;2;2;1;33;0
70000;1;2;1;38;0
500000;2;1;2;30;0
115000;2;3;2;36;0
50000;;1;2;29;0
70000;;1;2;25;0
325000;2;;2;33;0
90000;2;3;1;39;0
205000;1;2;1;37;0
165000;2;1;2;29;0
50000;2;2;2;25;0
360000;1;5;1;31;0
130000;2;3;1;32;0
;1;1;2;42;0
140000;2;2;2;35;0
280000;1;2;1;39;0
90000;2;1;2;28;0
20000;1;2;2;23;0
220000;1;2;2;30;0
90000;2;1;2;29;0
100000;1;2;2;33;0
20000;2;3;1;61;0
105000;2;2;1;35;0
330000;2;3;1;35;0
70000;1;2;1;37;0
390000;2;3;1;53;0
80000;2;3;1;39;0
325000;1;1;;33;0
105000;2;3;2;36;0
10000;2;2;1;49;0
20000;2;1;2;54;1
190000;1;2;2;25;0
;1;1;2;28;0
200000;1;3;2;33;0
210000;1;2;1;39;0
135000;2;1;2;26;0
145000;2;2;2;34;0
80000;2;3;2;51;0
245000;1;2;1;37;0
145000;1;1;2;27;0
205000;2;2;1;47;0
30000;1;2;2;39;0
205000;2;2;2;37;0
30000;2;1;2;25;0
355000;2;2;2;33;0
20000;1;2;2;43;1
300000;2;2;1;43;0
105000;2;2;1;27;0
50000;2;2;1;34;0
395000;2;2;2;38;0
180000;1;1;2;29;0
80000;1;4;2;27;0
310000;2;1;2;26;0
360000;1;2;2;29;0
10000;;2;2;27;0
50000;2;2;2;23;0
75000;1;2;2;28;0
220000;1;1;1;36;0
70000;2;2;2;26;0
220000;2;1;2;28;0
240000;2;2;2;36;0
115000;1;4;2;28;0
40000;2;3;1;44;0
70000;1;2;1;37;0
35000;1;2;2;24;0
50000;1;2;1;26;0
90000;2;2;2;38;0
90000;1;2;1;39;0
240000;2;3;2;48;0
330000;2;2;2;34;0
20000;1;1;2;26;0
50000;2;1;1;39;0
180000;1;2;1;37;0
210000;2;1;2;30;0
110000;1;3;1;45;0
175000;2;2;2;26;0
500000;1;1;1;45;0
20000;1;1;1;44;0
300000;1;1;2;33;0
;1;1;1;50;0
160000;1;2;2;27;0
240000;1;1;2;41;0
200000;1;2;2;36;0
180000;2;2;1;33;0
115000;2;3;1;36;0
345000;1;2;2;49;0
70000;1;1;2;26;0
30000;1;2;1;45;0
320000;2;2;1;30;0
155000;2;2;2;30;0
340000;2;2;1;33;0
190000;1;2;2;40;0
420000;1;1;1;39;0
310000;1;1;1;48;0
140000;2;2;1;39;0
205000;2;2;2;38;0
225000;2;3;2;40;0
155000;1;1;1;39;0
205000;2;3;1;41;0
440000;2;3;1;50;0
90000;2;2;1;40;0
55000;2;2;1;44;0
30000;1;3;2;26;0
;2;2;2;32;0
175000;1;;2;40;0
380000;2;2;1;33;0
420000;2;3;2;35;0
160000;1;1;2;25;0
50000;2;2;2;24;0
120000;2;2;2;28;0
;2;2;2;;0
260000;2;2;1;35;0
250000;2;3;1;45;0
50000;2;3;2;23;0
360000;2;2;2;32;0
235000;2;1;2;43;0
210000;1;2;1;42;0
200000;2;2;2;32;0
250000;1;3;1;34;0
70000;1;1;2;26;0
20000;;1;2;24;0
130000;2;2;1;33;0
95000;2;;;39;0
140000;2;2;2;27;1
220000;2;1;2;39;0
80000;1;3;2;44;0
60000;2;2;1;35;0
50000;2;2;1;29;0
230000;1;2;1;40;0
30000;1;1;2;22;0
85000;2;2;1;37;0
390000;2;1;2;30;0
140000;2;2;2;27;0
110000;2;;2;24;0
180000;2;1;2;35;1
115000;2;2;2;36;0
175000;2;3;1;26;0
240000;2;1;2;38;0
150000;2;1;2;39;0
225000;1;1;2;35;0
;1;1;2;25;0
205000;2;2;2;43;0
200000;2;1;2;28;0
185000;1;2;2;32;0
140000;1;2;1;48;0
300000;2;1;2;28;0
70000;2;2;2;26;0
310000;1;2;2;31;0
190000;2;2;2;27;0
350000;1;2;1;39;0
230000;2;2;1;36;0
;1;2;1;33;0
245000;2;1;2;28;0
250000;1;2;1;48;0
200000;1;2;2;41;0
360000;2;2;1;44;0
415000;2;2;1;41;0
230000;2;2;2;48;0
260000;1;2;2;27;0
130000;2;2;2;31;0
60000;2;3;1;43;0
240000;2;2;1;41;0
360000;1;1;2;35;0
325000;1;2;1;39;0
170000;1;2;1;35;0
45000;2;2;2;24;0
100000;2;2;1;41;0
130000;2;1;2;29;0
180000;2;2;;36;0
205000;2;2;2;41;0
265000;1;3;1;46;0
80000;2;1;2;27;0
310000;1;2;1;36;0
105000;1;2;1;34;0
175000;1;2;2;49;0
340000;1;1;1;36;0
320000;1;2;2;52;0
270000;1;1;1;32;0
210000;2;2;2;48;0
260000;1;2;1;54;0
250000;2;2;1;;0
;1;1;2;35;0
230000;1;2;1;53;0
200000;1;2;2;37;0
155000;2;2;1;51;0
160000;2;2;1;30;0
230000;2;1;2;37;0
130000;1;3;2;27;0
130000;2;3;1;28;0
140000;;2;1;37;0
85000;2;2;2;49;0
30000;2;2;1;41;1
50000;2;1;2;27;1
;;3;1;30;0
190000;1;2;2;27;0
105000;1;2;1;40;0
155000;2;1;1;36;0
100000;;2;1;40;0
65000;2;2;1;41;0
;1;2;1;31;0
45000;2;2;2;24;0
310000;;1;1;37;0
60000;2;2;2;24;0
160000;2;3;1;40;0
250000;2;2;2;43;0
100000;2;5;1;54;0
120000;2;2;2;30;0
280000;2;;1;36;0
360000;1;3;;30;0
30000;2;3;2;50;0
20000;2;3;1;45;0
100000;1;2;2;32;0
290000;2;2;1;33;0
50000;1;2;1;34;0
360000;1;1;2;25;0
370000;1;;2;41;0
200000;1;2;1;38;0
150000;2;2;2;34;0
65000;2;2;2;23;0
295000;2;1;1;31;0
200000;1;2;2;39;0
165000;2;2;2;33;0
130000;1;3;2;44;0
190000;2;2;1;35;0
120000;2;2;1;51;0
60000;2;2;3;34;0
50000;1;3;2;35;0
30000;2;2;1;;0
75000;2;3;3;51;0
200000;1;5;2;40;0
130000;2;2;1;49;0
280000;2;2;1;39;0
190000;1;3;1;43;0
50000;2;3;2;56;0
110000;1;1;1;29;0
210000;1;2;1;42;0
180000;1;3;2;55;0
105000;2;3;2;41;0
355000;1;2;2;35;0
140000;2;2;1;55;0
140000;1;1;2;32;0
50000;2;2;2;24;0
185000;2;2;2;39;0
160000;2;2;1;39;0
20000;2;2;1;28;0
165000;2;;1;36;0
240000;2;1;2;27;0
315000;1;2;2;27;0
85000;1;1;2;;0
240000;1;3;2;35;0
30000;2;1;2;25;0
205000;2;2;2;38;0
80000;1;1;2;24;0
;2;2;1;34;0
10000;;2;2;21;0
225000;1;3;1;45;0
130000;1;3;2;33;0
130000;1;3;2;38;0
65000;1;3;2;48;0
200000;2;1;1;37;0
110000;2;3;1;41;0
325000;2;2;1;40;0
215000;1;2;1;31;0
315000;2;2;1;42;0
;2;3;1;40;0
260000;2;2;1;39;0
50000;1;1;3;51;0
175000;2;3;1;43;0
90000;2;2;2;29;0
20000;;1;2;29;0
15000;1;2;2;36;0
160000;1;2;2;29;0
150000;2;3;1;56;0
510000;2;3;1;61;0
175000;1;1;1;34;0
230000;1;2;2;37;0
295000;2;2;2;39;0
230000;1;2;;28;0
35000;2;2;2;25;0
170000;1;1;2;28;0
85000;1;2;1;39;0
70000;2;2;2;30;0
320000;2;3;2;40;0
155000;2;2;2;33;0
290000;2;1;2;35;0
225000;2;2;1;36;0
90000;2;2;2;27;0
230000;2;1;;33;0
200000;2;3;2;49;0
255000;2;2;2;26;0
265000;1;2;2;30;0
240000;2;2;2;28;0
50000;2;3;2;22;0
160000;2;2;1;49;0
315000;2;2;1;34;0
30000;2;1;1;52;0
215000;2;2;2;28;0
20000;2;2;2;48;1
300000;1;3;2;42;0
275000;2;2;1;38;0
100000;2;2;1;31;0
60000;1;2;2;46;0
500000;2;1;2;34;0
300000;1;1;1;;0
70000;2;3;1;28;0
140000;1;2;1;40;0
100000;2;2;1;36;0
100000;1;1;2;34;0
50000;1;1;2;27;0
240000;2;2;2;34;0
40000;2;3;2;38;0
245000;2;2;3;45;0
60000;1;2;2;33;0
150000;2;;1;37;0
280000;1;3;1;41;0
150000;2;1;2;29;0
360000;2;1;1;40;0
105000;2;3;1;38;0
135000;2;2;2;30;0
200000;1;2;2;48;0
100000;1;3;1;40;0
130000;1;3;2;35;0
160000;2;1;1;33;0
230000;2;1;2;30;0
230000;2;2;2;41;0
;2;2;2;42;0
70000;2;3;1;43;0
30000;2;3;1;46;0
205000;2;2;2;28;0
210000;2;2;2;45;0
220000;2;2;2;;0
245000;1;1;1;32;0
;2;1;1;38;0
200000;1;;2;42;0
50000;1;2;2;30;0
210000;2;1;1;52;0
320000;1;2;2;26;0
215000;2;2;1;28;0
210000;2;2;2;33;0
215000;1;2;2;34;0
55000;2;2;2;41;0
30000;2;1;2;24;0
95000;2;2;1;37;0
130000;2;2;2;32;0
150000;2;1;1;45;0
60000;2;2;1;24;0
115000;2;2;1;38;0
185000;2;2;1;35;0
225000;1;2;2;41;0
210000;;2;2;31;0
200000;2;3;1;54;0
80000;2;1;2;23;0
;1;2;1;35;0
40000;1;3;2;25;0
;2;1;3;37;0
50000;1;2;2;26;0
20000;1;1;2;31;1
175000;2;2;2;26;0
65000;2;2;2;24;0
100000;1;2;2;35;0
40000;2;;2;24;0
;2;2;2;32;0
225000;1;2;1;40;0
80000;2;3;1;30;0
180000;2;2;2;44;0
120000;2;2;2;26;0
40000;2;3;2;44;0
205000;2;1;2;27;0
280000;2;3;2;37;0
240000;2;2;1;35;0
265000;2;2;1;32;0
100000;1;2;1;39;0
190000;2;1;2;38;0
85000;2;2;2;28;0
160000;2;2;2;27;0
330000;;2;1;47;0
450000;1;2;2;30;0
120000;2;3;1;40;0
160000;2;1;2;29;0
80000;1;2;2;26;0
130000;2;3;2;39;0
225000;2;1;1;34;0
130000;1;;2;37;0
70000;2;3;2;36;0
330000;2;2;1;43;0
20000;2;2;2;22;0
200000;2;2;2;24;0
100000;2;2;1;46;0
20000;2;2;1;44;0
50000;1;2;1;35;0
95000;2;2;2;36;0
90000;2;3;1;49;0
300000;2;3;1;30;0
195000;2;1;2;37;0
280000;;2;2;30;0
135000;1;2;1;48;0
90000;2;2;2;28;0
180000;2;3;2;34;0
300000;2;1;1;40;0
60000;2;2;2;37;0
40000;2;3;2;47;0
170000;2;2;2;25;0
140000;;1;2;;0
100000;2;2;1;34;0
50000;1;2;;36;0
190000;2;2;2;38;0
110000;2;1;2;28;0
360000;2;1;2;35;0
160000;1;2;1;46;0
180000;2;2;1;39;0
110000;2;1;2;26;0
280000;2;1;2;32;0
10000;2;2;3;43;0
210000;2;2;1;37;0
460000;1;4;1;35;0
240000;2;2;1;34;0
245000;1;2;2;31;0
20000;1;2;1;31;0
20000;2;1;2;23;0
500000;1;1;1;35;0
180000;2;1;2;28;0
50000;2;2;2;26;0
235000;2;2;2;32;0
150000;1;1;1;35;0
70000;2;2;1;38;0
70000;2;3;2;46;0
370000;2;2;2;28;0
225000;2;1;1;38;0
460000;1;1;1;50;0
95000;2;3;1;48;0
160000;1;1;2;32;0
145000;1;2;2;57;0
170000;2;1;2;27;0
380000;1;1;1;41;0
310000;1;1;2;44;0
180000;;4;1;32;0
70000;2;2;1;23;0
260000;1;3;1;34;0
60000;2;2;2;26;0
240000;1;1;2;30;0
160000;2;2;2;28;0
405000;2;2;1;36;0
300000;2;2;1;41;0
240000;2;1;2;27;0
100000;;3;1;35;0
115000;2;1;2;31;0
105000;2;2;2;31;0
220000;2;1;2;37;0
60000;2;2;2;23;0
500000;1;2;2;31;0
240000;2;1;1;44;0
220000;1;2;1;42;0
200000;2;1;2;35;0
70000;2;2;2;24;0
80000;1;1;2;29;0
105000;1;2;2;33;0
290000;1;3;2;34;0
50000;2;1;2;29;0
355000;1;1;1;36;0
360000;2;2;1;33;0
110000;2;1;2;29;0
20000;1;2;1;45;0
170000;1;2;1;46;0
290000;2;2;2;27;0
320000;2;2;2;36;0
345000;1;2;2;38;0
255000;2;2;1;41;0
85000;2;2;1;39;0
150000;2;1;1;31;0
100000;2;1;2;24;0
460000;2;1;1;43;0
155000;1;2;2;37;0
155000;2;2;2;28;0
100000;2;2;2;40;0
140000;2;2;1;32;0
210000;2;1;1;34;0
20000;1;2;2;48;0
130000;2;2;1;40;0
100000;2;2;1;41;0
95000;2;2;2;39;0
260000;2;2;2;33;0
160000;2;1;1;42;0
65000;2;3;2;38;0
50000;2;3;1;26;0
300000;2;1;1;33;0
300000;2;1;2;30;0
210000;1;2;2;27;0
20000;2;2;1;30;0
120000;1;2;1;34;0
80000;;3;1;48;0
120000;1;3;1;54;1
155000;2;1;1;33;0
240000;2;2;2;42;0
50000;2;2;1;48;0
175000;1;2;2;30;0
310000;2;2;2;25;0
20000;2;2;2;46;1
10000;1;3;1;57;0
65000;2;2;1;36;0
60000;2;2;1;35;0
140000;1;1;2;30;0
80000;2;2;2;31;0
30000;2;3;3;26;0
20000;1;3;2;24;0
250000;2;2;2;37;0
190000;1;2;2;28;0
80000;2;2;1;22;0
35000;1;2;2;46;0
140000;2;2;2;37;0
;1;2;1;27;0
170000;2;3;1;42;0
;2;2;;;0
290000;2;1;1;30;0
220000;2;2;2;28;0
205000;2;2;1;42;0
110000;1;1;2;29;0
225000;2;3;2;35;0
500000;2;1;1;38;0
;2;3;3;53;0
200000;1;3;1;36;0
20000;2;2;;31;0
150000;2;1;2;35;0
165000;2;2;2;35;0
170000;1;2;1;28;0
195000;1;3;2;46;0
420000;2;2;2;29;0
95000;1;2;2;44;0
50000;1;2;2;39;0
280000;2;;1;44;0
100000;2;2;2;45;0
50000;2;3;3;46;0
300000;2;2;2;46;0
210000;1;2;2;26;0
110000;1;3;2;34;0
50000;1;2;2;45;0
50000;2;2;2;26;1
140000;1;;1;40;0
265000;1;2;1;41;0
180000;2;1;1;45;0
155000;1;2;2;36;0
30000;2;1;1;32;0
215000;2;2;2;28;0
280000;1;1;1;31;0
210000;2;5;2;32;0
260000;2;1;1;34;0
100000;2;3;;33;0
155000;1;2;1;35;0
40000;2;2;1;33;0
40000;1;3;2;23;0
150000;1;1;2;35;0
500000;2;2;1;34;0
430000;2;2;2;27;0
175000;1;2;2;29;0
350000;2;3;2;42;0
320000;2;2;2;32;0
360000;2;2;1;58;0
200000;1;2;1;35;0
85000;1;2;1;30;0
195000;2;3;2;30;0
180000;2;3;1;51;0
135000;2;2;2;34;0
20000;2;3;1;48;0
300000;2;2;1;25;0
410000;1;2;2;32;0
310000;2;2;1;43;0
140000;1;2;2;32;0
85000;1;2;2;36;0
100000;1;1;2;30;0
270000;2;2;1;50;0
50000;2;3;2;49;0
30000;1;1;2;35;0
40000;2;2;2;26;0
70000;2;;2;31;0
175000;2;2;1;31;0
50000;1;2;2;;0
50000;1;3;1;39;0
240000;1;1;2;33;0
50000;2;2;1;47;0
205000;2;2;1;38;0
500000;1;1;2;33;0
205000;2;2;1;35;0
150000;2;2;1;41;0
25000;2;2;2;24;0
220000;1;1;2;47;0
140000;2;3;2;38;0
155000;1;1;2;32;0
270000;1;1;2;40;0
280000;2;3;2;29;0
75000;1;2;2;34;0
60000;1;2;2;29;0
20000;2;2;1;58;0
190000;1;2;2;27;0
150000;1;1;2;29;0
200000;1;1;1;43;0
20000;2;1;2;23;0
160000;1;2;2;32;0
200000;2;2;1;39;0
110000;1;3;1;35;0
360000;1;3;1;53;0
20000;1;2;2;27;0
190000;2;2;1;40;0
360000;2;1;1;49;0
450000;2;2;1;37;0
150000;2;3;1;40;0
30000;1;1;2;34;0
80000;2;2;2;31;0
315000;2;2;2;35;0
185000;1;2;2;35;0
195000;2;2;3;38;0
30000;2;1;1;47;0
80000;1;2;1;39;0
50000;2;2;1;33;0
280000;;2;2;32;0
280000;2;2;2;37;0
480000;1;1;1;44;0
90000;2;3;2;28;0
140000;2;2;2;39;0
80000;2;3;1;40;0
100000;2;2;1;40;0
80000;2;3;1;52;0
250000;2;;;38;0
200000;2;1;2;35;0
100000;1;2;1;40;0
90000;1;3;2;50;0
90000;;2;1;37;0
160000;2;2;2;34;0
340000;2;2;1;50;0
180000;2;2;2;32;0
300000;2;1;2;32;0
120000;2;2;1;23;0
80000;2;3;2;60;0
355000;1;2;1;43;0
210000;2;3;1;40;0
170000;2;1;1;63;0
410000;2;2;1;40;0
115000;1;2;2;33;0
50000;2;3;1;42;0
130000;1;2;1;42;0
400000;2;1;2;36;0
280000;1;1;1;41;0
300000;2;2;2;57;0
100000;2;3;1;35;0
60000;2;2;1;30;0
60000;2;3;2;25;0
50000;2;2;2;33;0
180000;1;3;1;30;0
100000;1;4;2;28;0
240000;1;1;1;36;0
100000;2;2;2;41;0
160000;2;2;1;35;0
90000;1;3;2;29;0
175000;2;2;1;28;0
265000;2;2;1;39;0
185000;1;2;2;32;0
100000;1;2;2;33;1
180000;1;1;2;27;0
145000;2;2;1;34;0
20000;1;3;2;24;0
345000;1;1;1;;0
225000;1;3;1;29;0
120000;2;1;2;26;0
150000;1;1;2;42;0
80000;2;3;1;51;0
50000;1;3;2;60;0
150000;2;1;2;34;0
260000;2;3;1;52;0
60000;2;2;1;31;0
85000;1;2;1;44;0
50000;1;2;2;34;0
30000;2;2;2;22;0
280000;2;2;2;30;0
395000;;1;2;;0
460000;2;1;2;29;0
85000;;3;2;47;0
185000;1;2;1;38;0
30000;2;2;2;25;0
50000;1;2;2;38;0
80000;2;2;2;26;0
130000;1;2;2;32;0
50000;1;2;2;35;0
330000;;2;1;34;0
205000;2;2;2;31;0
120000;2;2;;49;0
220000;2;2;2;27;0
30000;2;2;1;28;0
215000;2;2;2;30;0
75000;1;2;1;31;0
30000;2;3;2;26;0
240000;2;2;1;34;0
35000;2;3;1;26;0
20000;1;2;2;30;0
150000;1;2;2;26;0
90000;1;3;2;50;0
150000;2;3;1;53;0
450000;2;1;1;40;0
110000;2;2;2;33;0
190000;2;1;2;35;0
185000;1;2;2;41;0
115000;1;2;1;42;0
60000;2;2;2;26;0
340000;1;2;1;39;0
55000;2;3;1;47;0
110000;1;2;2;35;0
10000;1;2;2;28;0
150000;2;1;2;25;0
190000;1;1;2;33;0
175000;1;3;1;36;0
240000;2;1;2;36;0
140000;2;2;2;42;0
70000;1;;1;39;0
240000;;2;1;43;0
315000;2;2;1;34;0
120000;2;2;1;32;0
50000;2;;1;31;0
155000;2;2;1;40;0
255000;2;2;2;28;0
50000;2;2;2;41;0
300000;2;2;;36;0
30000;1;1;2;33;0
115000;2;1;2;;0
230000;2;1;1;43;0
50000;1;2;2;24;0
180000;1;2;1;35;0
370000;;1;2;;0
115000;2;1;1;28;0
80000;1;1;2;33;0
40000;2;2;1;41;0
355000;2;2;2;35;0
160000;1;2;1;27;0
190000;1;2;2;31;0
60000;1;1;2;27;0
200000;1;3;1;42;0
90000;2;2;1;41;0
250000;2;1;2;30;0
20000;;2;2;39;0
210000;1;2;1;30;0
20000;2;3;2;36;0
90000;2;2;1;35;0
110000;2;1;2;41;0
165000;2;3;2;30;0
210000;2;1;1;35;0
120000;2;2;2;27;0
130000;1;1;2;28;0
160000;2;2;2;33;0
